bus_id,vm_pu,va_degree,p_mw,q_mvar
391,1.0000000000000004,-49.37343501089561,198.1127049861534,-164.08538258075714
392,0.9986301371293641,12.357750153590652,0.0,0.0
393,0.9999369195796808,-0.46487938246777194,5.5442295370739885,0.0
394,0.9999999999999998,-0.20280338412801513,-53.23024487499788,10.492895722389221
395,0.99973560311821,2.9922416042726483,-0.31102786284463946,0.0
396,0.9997301322191844,2.9906685489640057,0.0,0.0
397,0.9999999999999998,-44.16142698469089,315.5955229700194,-76.21203684806824
398,1.0,-41.43554979492065,78.61900600626541,-28.200950741767883
399,0.9989190711282456,-41.10529754894172,0.0,0.0
400,0.9999999999999999,-44.032683783810306,242.61681090380443,-53.80920326709747
401,0.9999999999999998,-22.090018497905433,-0.18592494181211805,-12.77821695804596
402,0.9999999999999998,-41.035610325228006,131.01128518755286,-27.129993319511414
403,0.9999999999999999,-29.072676829696096,-174.9752586431714,3.588216543197632
404,0.9999999999999999,-40.46660526682138,-68.02508556699468,-32.54390263557434
405,0.997990371983206,-22.325103040583155,-5.050267177102796,0.0
406,0.9857019706088884,-49.536218819266296,-6.450937487519695,0.0
407,0.9811276688007552,-50.80236952137306,388.06983404006314,0.0
408,0.9997924783246591,-9.278300498773154,-9.140763302566484,0.0
409,0.9981171988212344,-55.40675606495516,0.0,0.0
410,0.9912955154646143,-78.96220023818641,72.44189654543152,0.0
411,0.9908236012959876,-78.76127704270989,57.76383370342228,0.0
412,0.9932995828252645,-77.17648819360713,-0.2726626660223701,0.0
413,0.9912342983482026,-76.29742029240954,39.55218059771869,0.0
414,0.9537030555091052,-86.36144622549976,247.77840401833964,0.0
